ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
56,Wyoming,WY,56041,Uinta County,56041975201,Census Tract 9752.01; Uinta County; Wyoming,18.96421633573,2031,285,831,93,706,99,299,163,29,29,66,35,85,42,118,73,253,77,649,184,355,109,10,19,9,51,226,400,0,18,297,86,8,17,25,27,0,13,14.8,7.8,3.5,3.5,9.3,4.8,6.6,3.4,5.8,3.5,12.5,3.9,32.0,6.3,17.5,5.5,1.4,2.7,0.5,2.7,11.1,19.6,0.0,2.2,35.7,9.4,1.1,2.4,3.5,3.7,0.0,0.6,0.3734,0.5,0.0253,0.6329,0.1203,1.6519,0.1835,0.1962,0.9747,0.7722,0.1646,0.6582,2.7659,0.6772,0.3038,0.3038,0.3038,0.0,0.943,0.481,0.5443,0.0,1.9683,0.3418,6.6899,0.3101,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,2482,59,39,0,13,142,78,0,13,0,13,0,13,84,43,0,13,8.4,5.5,0.0,1.8,7.0,3.7,0.0,1.8,0.0,1.8,0.0,1.8,4.1,2.2,0.0,1.8
56,Wyoming,WY,56041,Uinta County,56041975202,Census Tract 9752.02; Uinta County; Wyoming,1121.570185827178,3584,499,1534,155,1264,155,389,226,44,42,174,99,50,36,321,188,643,167,1099,332,609,172,55,77,8,52,299,686,0,18,498,152,0,18,9,13,0,13,10.9,6.1,2.8,2.7,13.8,7.6,2.2,1.6,9.0,5.4,17.9,5.4,30.7,6.1,17.0,5.5,4.4,6.1,0.2,1.6,8.3,19.1,0.0,1.2,32.5,8.9,0.0,1.4,0.7,1.1,0.0,0.4,0.1899,0.4177,0.1709,0.0949,0.3608,1.2342,0.0823,0.538,0.9494,0.7405,0.557,0.538,3.3229,0.9114,0.1582,0.1582,0.1582,0.0,0.9304,0.0,0.1392,0.0,1.0696,0.0506,5.7849,0.1835,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,3474,32,36,0,13,209,159,0,13,0,13,0,13,90,49,0,13,2.5,2.9,0.0,1.0,5.8,4.3,0.0,1.0,0.0,1.0,0.0,1.0,2.5,1.4,0.0,1.0
56,Wyoming,WY,56041,Uinta County,56041975301,Census Tract 9753.01; Uinta County; Wyoming,880.974673578434,2502,409,1267,182,999,210,431,268,0,13,51,46,114,92,252,126,428,189,653,264,535,241,36,42,64,92,662,579,177,137,351,174,53,50,17,21,119,22,17.9,10.7,0.0,3.3,5.1,4.5,6.8,5.6,10.5,5.2,17.1,7.7,26.1,8.1,22.3,8.9,3.6,4.1,2.8,4.0,26.5,22.7,14.0,10.6,27.7,13.8,5.3,4.9,1.7,2.3,4.8,0.4,0.5253,0.0,0.0063,0.6709,0.5,1.7025,0.2152,0.481,0.7405,0.943,0.462,0.9241,3.5506,0.962,0.8354,0.8354,0.8354,0.8987,0.8608,0.8924,0.2911,0.8544,3.7974,0.9747,9.8859,0.8481,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,2,2035,129,94,1,3,635,184,0,13,0,13,0,13,26,38,0,13,12.9,8.6,0.0,0.1,25.4,7.6,0.0,1.5,0.0,1.5,0.0,1.5,1.0,1.6,0.0,1.5
56,Wyoming,WY,56041,Uinta County,56041975302,Census Tract 9753.02; Uinta County; Wyoming,9.315605348334,5359,562,2186,182,2010,202,980,460,69,56,221,115,134,126,238,155,842,206,1403,308,407,201,0,25,0,72,657,799,172,86,0,18,35,43,32,33,32,9,18.5,8.5,2.4,1.9,11.0,5.6,3.7,3.4,4.5,2.9,15.7,3.7,26.2,4.4,7.6,3.7,0.0,1.2,0.0,1.4,12.3,14.9,7.9,3.9,0.0,1.7,1.7,2.1,1.6,1.6,0.6,0.2,0.5696,0.3544,0.057,0.2848,0.0316,1.2974,0.1013,0.3987,0.7468,0.0696,0.0,0.0,1.2151,0.0759,0.3481,0.3481,0.3481,0.7468,0.0,0.6139,0.2658,0.5253,2.1518,0.3734,5.0124,0.1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4223,176,123,40,43,411,108,0,18,0,18,0,18,206,109,0,18,8.8,5.8,0.7,0.8,7.7,2.1,0.0,0.7,0.0,0.7,0.0,0.7,3.8,2.1,0.0,0.7
56,Wyoming,WY,56041,Uinta County,56041975401,Census Tract 9754.01; Uinta County; Wyoming,2.624905566654,2883,336,1395,181,1160,151,233,135,93,84,247,119,32,37,533,243,538,94,754,215,717,245,9,19,0,52,184,494,25,27,0,13,84,94,69,70,35,7,8.2,4.6,6.2,5.5,21.3,9.9,1.8,2.0,18.6,7.9,18.7,3.4,26.2,5.5,25.1,7.9,0.8,1.6,0.0,2.0,6.4,17.1,1.8,1.9,0.0,2.6,7.2,8.0,5.9,5.8,1.2,0.2,0.1266,0.8228,0.5823,0.0633,0.8671,2.4621,0.4937,0.6013,0.7468,0.9747,0.1203,0.0,2.4431,0.538,0.0759,0.0759,0.0759,0.4177,0.0,0.9494,0.7975,0.5949,2.7595,0.6519,7.7406,0.4937,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,5177,161,97,0,13,133,101,0,13,12,20,0,13,39,38,0,13,13.9,7.8,0.0,1.3,4.6,3.6,0.0,1.3,0.4,0.7,0.0,1.3,1.4,1.4,0.0,1.3
56,Wyoming,WY,56041,Uinta County,56041975402,Census Tract 9754.02; Uinta County; Wyoming,48.270220687598,4187,580,1618,164,1447,206,737,260,104,62,199,108,333,100,735,223,499,130,1180,363,748,184,148,107,48,78,692,823,218,119,489,157,100,56,131,107,48,18,18.2,5.8,5.0,3.1,13.8,7.2,12.6,3.7,17.7,4.9,11.9,2.9,28.2,6.0,18.1,4.8,10.2,7.3,1.2,1.9,16.5,19.5,13.5,7.2,30.2,9.8,6.9,3.7,9.1,7.3,1.1,0.4,0.5506,0.6835,0.1709,0.9367,0.8544,3.1961,0.7595,0.1709,0.8481,0.8228,0.9241,0.8291,3.595,0.9747,0.5696,0.5696,0.5696,0.8924,0.8987,0.943,0.9177,0.5696,4.2214,0.9937,11.5821,0.9873,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,2,4,3059,90,57,8,17,495,145,33,33,7,11,0,13,149,79,0,13,6.2,3.8,0.2,0.4,11.8,3.9,0.8,0.8,0.2,0.3,0.0,0.9,3.6,1.9,0.0,0.9
56,Wyoming,WY,56043,Washakie County,56043000200,Census Tract 2; Washakie County; Wyoming,2231.951435309508,3028,182,1580,136,1367,136,483,170,31,31,336,125,78,53,340,128,640,118,625,99,318,103,35,34,11,53,286,235,21,23,222,78,65,54,47,35,49,3,16.2,5.6,1.9,1.9,24.6,8.8,3.6,2.4,11.4,4.3,21.1,3.8,20.6,3.0,10.7,3.5,2.5,2.5,0.4,1.8,9.4,7.7,1.3,1.5,14.1,4.9,4.7,3.9,3.4,2.6,1.6,0.0,0.4557,0.2785,0.6962,0.2658,0.5759,2.2721,0.4367,0.6962,0.3671,0.2342,0.3165,0.6266,2.2406,0.4304,0.2215,0.2215,0.2215,0.3861,0.6139,0.8797,0.538,0.6582,3.0759,0.8038,7.8101,0.5127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656,194,88,1,3,193,94,19,25,9,14,0,13,62,48,2,4,14.2,6.1,0.0,0.1,6.4,3.0,0.6,0.8,0.3,0.5,0.0,1.2,2.0,1.5,0.1,0.1
56,Wyoming,WY,56043,Washakie County,56043000301,Census Tract 3.01; Washakie County; Wyoming,0.7695785064,2323,246,1128,102,948,128,485,198,5,9,207,93,172,77,312,108,429,101,673,172,303,96,63,50,0,52,659,285,0,18,48,48,8,18,67,58,27,4,21.3,8.4,0.4,0.8,21.8,9.4,11.7,5.2,13.6,5.0,18.5,4.1,29.0,5.6,13.2,4.1,6.6,5.2,0.0,2.4,28.4,11.9,0.0,1.6,4.3,4.2,0.8,1.9,7.1,5.7,1.2,0.1,0.6709,0.0949,0.5949,0.9114,0.6962,2.9683,0.6772,0.5886,0.8797,0.4304,0.7532,0.0,2.6519,0.6329,0.8987,0.8987,0.8987,0.0,0.3354,0.4051,0.8734,0.5949,2.2088,0.4051,8.7277,0.6899,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2610,176,82,0,13,574,224,0,13,6,12,0,13,61,59,18,24,18.6,7.6,0.0,1.6,24.7,8.1,0.0,1.6,0.3,0.5,0.0,1.6,2.6,2.5,0.8,1.0
56,Wyoming,WY,56043,Washakie County,56043000302,Census Tract 3.02; Washakie County; Wyoming,5.957251156032,2374,270,1148,108,1099,117,475,243,36,35,212,99,42,30,223,105,733,125,392,169,405,120,3,13,17,54,479,326,22,30,40,42,0,18,47,58,80,38,20.8,10.3,2.9,2.9,19.3,8.8,2.2,1.6,9.7,4.6,30.9,5.5,16.5,5.8,17.5,5.0,0.3,1.2,0.7,2.3,20.2,13.5,2.0,2.6,3.5,3.6,0.0,1.6,4.3,5.2,3.4,1.6,0.6582,0.4367,0.4494,0.0949,0.4494,2.0886,0.3734,0.962,0.1899,0.7722,0.0823,0.7152,2.7216,0.6519,0.7089,0.7089,0.7089,0.443,0.2848,0.0,0.6013,0.8228,2.1519,0.3861,7.671,0.4557,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3209,113,60,0,13,336,203,13,21,8,19,0,13,122,73,0,13,10.3,5.5,0.0,1.6,14.2,7.5,0.5,0.9,0.3,0.8,0.0,1.6,5.1,3.1,0.0,1.6
56,Wyoming,WY,56045,Weston County,56045951100,Census Tract 9511; Weston County; Wyoming,2355.222335521802,3275,171,1557,130,1373,136,823,348,73,39,248,102,289,109,428,231,835,108,557,103,457,145,55,37,8,51,561,328,40,29,303,91,29,36,40,39,241,45,27.1,11.4,5.4,2.9,18.1,7.2,11.4,4.2,14.1,7.4,25.5,3.7,17.0,3.1,15.1,4.9,4.0,2.7,0.3,1.6,17.1,10.0,2.6,1.8,19.5,5.8,2.1,2.6,2.9,2.8,7.4,1.3,0.8354,0.7405,0.3608,0.8924,0.7278,3.5569,0.8608,0.8608,0.1962,0.6519,0.5063,0.5696,2.7848,0.6962,0.5886,0.5886,0.5886,0.4873,0.7215,0.6582,0.481,0.9304,3.2784,0.8797,10.2087,0.8924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1906,301,96,6,8,85,58,1,4,36,51,0,13,425,270,8,14,21.9,6.7,0.2,0.2,2.6,1.8,0.0,0.1,1.1,1.6,0.0,1.1,13.0,8.0,0.2,0.4
56,Wyoming,WY,56045,Weston County,56045951300,Census Tract 9513; Weston County; Wyoming,42.78155720454,3595,171,1855,131,1265,144,445,178,40,47,179,90,146,90,730,249,595,108,846,147,440,140,52,41,0,52,435,281,57,57,385,124,35,40,49,48,114,81,13.2,5.2,2.2,2.5,14.2,6.9,6.2,3.8,21.0,7.1,16.6,3.2,23.5,4.1,12.6,4.0,4.1,3.2,0.0,1.5,12.1,7.8,3.0,3.1,20.8,6.5,2.8,3.1,3.9,3.6,3.2,2.2,0.2975,0.3228,0.1962,0.6013,0.9114,2.3292,0.4557,0.443,0.5506,0.3861,0.5253,0.0,1.905,0.2785,0.3418,0.3418,0.3418,0.5,0.7848,0.7658,0.5759,0.8038,3.4303,0.9367,8.0063,0.538,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3548,216,97,0,13,158,86,15,25,68,67,48,79,146,127,0,13,17.1,7.1,0.0,1.0,4.4,2.4,0.4,0.7,1.9,1.8,1.3,2.2,4.1,3.5,0.0,1.0
